dataset,nr_fold,algorithm,metric
PAKDD,4,SRE_bag,0.0148452127024896
PAKDD,4,SRE_boosting,0.0148995302963934
PAKDD,4,SRE_PLTR,0.0148452127024896
PAKDD,4,PLTR,0.0147577392639645
PAKDD,5,LRR,0.0147893365625841
PAKDD,5,GAM,0.0147052901190065
PAKDD,5,LDA,0.0146545816768475
PAKDD,5,CTREE,0.0138895450858877
PAKDD,5,RF,0.0132229868613743
PAKDD,5,LGBM,0.0150072412270734
PAKDD,5,RE_boosting,0.0145898711809422
PAKDD,5,RE_RF,0.0145661863082303
PAKDD,5,RE_bag,0.0144198283061137
PAKDD,5,SRE_RF,0.014869833536256
PAKDD,5,SRE_bag,0.014869833536256
PAKDD,5,SRE_boosting,0.0146780541901276
PAKDD,5,SRE_PLTR,0.014869833536256
PAKDD,5,PLTR,0.014843133483507
PAKDD,6,LRR,0.0146652817281252
PAKDD,6,GAM,0.0147269259872886
PAKDD,6,LDA,0.0147318220913358
PAKDD,6,CTREE,0.0140034140140998
PAKDD,6,RF,0.0133867576429283
PAKDD,6,LGBM,0.0149826227134108
PAKDD,6,RE_boosting,0.0143997550428805
PAKDD,6,RE_RF,0.0144493145212623
PAKDD,6,RE_bag,0.0147016013092691
PAKDD,6,SRE_RF,0.0147054473336073
PAKDD,6,SRE_bag,0.0147054473336073
PAKDD,6,SRE_boosting,0.0145351422363316
PAKDD,6,SRE_PLTR,0.0147054473336073
PAKDD,6,PLTR,0.014608118078711
TC,1,LRR,0.0225040393051075
TC,1,GAM,0.0226887297613639
TC,1,LDA,0.0227497486911484
TC,1,CTREE,0.023520490340791
TC,1,RF,0.0235273466205586
TC,1,LGBM,0.023283895657888
TC,1,RE_boosting,0.0248305580671424
TC,1,RE_RF,0.0240812088264232
TC,1,RE_bag,0.0241078841798544
TC,1,SRE_RF,0.0242730750160456
TC,1,SRE_bag,0.0241022833695416
TC,1,SRE_boosting,0.0250995410796721
TC,1,SRE_PLTR,0.0246128749410002
TC,1,PLTR,0.0244123195841737
TC,2,LRR,0.0200157460726557
TC,2,GAM,0.0198173592545358
TC,2,LDA,0.019449455839827
TC,2,CTREE,0.0203612503456285
TC,2,RF,0.02129177860924
TC,2,LGBM,0.0202248059517229
TC,2,RE_boosting,0.0209659125443993
TC,2,RE_RF,0.0217251499104792
TC,2,RE_bag,0.021444479658331
TC,2,SRE_RF,0.0215709136337011
TC,2,SRE_bag,0.0209556954428244
TC,2,SRE_boosting,0.0214144939284153
TC,2,SRE_PLTR,0.0211635474525153
TC,2,PLTR,0.0209986773493969
TC,3,LRR,0.0213927488699132
TC,3,GAM,0.0214621148112071
TC,3,LDA,0.0206636109404678
TC,3,CTREE,0.0212330335008891
TC,3,RF,0.0216742652834443
TC,3,LGBM,0.0214685108745185
TC,3,RE_boosting,0.0225434199713832
TC,3,RE_RF,0.023044847102958
TC,3,RE_bag,0.0225386067636609
TC,3,SRE_RF,0.023459582539129
TC,3,SRE_bag,0.0225591314986238
TC,3,SRE_boosting,0.0227772734480752
TC,3,SRE_PLTR,0.0227747253856255
TC,3,PLTR,0.0220525369183973
TC,4,LRR,0.0220685116893403
TC,4,GAM,0.0209320020212188
TC,4,LDA,0.0216533963046587
TC,4,CTREE,0.0217266043117638
TC,4,RF,0.0230088436150732
TC,4,LGBM,0.0220717229450761
TC,4,RE_boosting,0.0224596106876217
TC,4,RE_RF,0.0229207521218497
TC,4,RE_bag,0.0221375223131922
TC,4,SRE_RF,0.0230642425811129
TC,4,SRE_bag,0.0224625790660991
TC,4,SRE_boosting,0.0227689826995659
TC,4,SRE_PLTR,0.0231634814686133
TC,4,PLTR,0.0232182434539061
TC,5,LRR,0.0210284965809532
TC,5,GAM,0.0211955414226029
TC,5,LDA,0.0202133633512662
TC,5,CTREE,0.0214824795822217
TC,5,RF,0.0220471553382157
TC,5,LGBM,0.0222601426106237
TC,5,RE_boosting,0.0232084395542213
TC,5,RE_RF,0.0229474863876475
TC,5,RE_bag,0.0228078309729414
TC,5,SRE_RF,0.0232653680715454
TC,5,SRE_bag,0.0228200274933614
TC,5,SRE_boosting,0.0231113688396715
TC,5,SRE_PLTR,0.0235129759121817
TC,5,PLTR,0.0218390709697389
TC,6,LRR,0.022256645775073
TC,6,GAM,0.0210948060432145
TC,6,LDA,0.0217166925943532
TC,6,CTREE,0.0228005184971406
TC,6,RF,0.0219960737046405
TC,6,LGBM,0.0212855708443909
TC,6,RE_boosting,0.0229095767595172
TC,6,RE_RF,0.0223894229580969
TC,6,RE_bag,0.0227359369688343
TC,6,SRE_RF,0.0228561182633
TC,6,SRE_bag,0.0225992642200622
TC,6,SRE_boosting,0.0231824204513555
TC,6,SRE_PLTR,0.0231698433267482
TC,6,PLTR,0.0232271621795658
TH02,1,LRR,0.0234398905328402
TH02,1,GAM,0.0192577172406928
TH02,1,LDA,0.0189663637028136
TH02,1,CTREE,0.0150155605578617
TH02,1,RF,0.0170515157804342
TH02,1,LGBM,0.0173075743694037
TH02,1,RE_boosting,0.0166019190232735
TH02,1,RE_RF,0.0198107693907122
TH02,1,RE_bag,0.0174779752024073
TH02,1,SRE_RF,0.0162574496744137
TH02,1,SRE_bag,0.0116772581615249
TH02,1,SRE_boosting,0.0172079921003654
TH02,1,SRE_PLTR,0.0180666375081012
TH02,1,PLTR,0.0187452352149602
TH02,2,LRR,0.0165717999635774
TH02,2,GAM,0.0152051598053984
TH02,2,LDA,0.0164638773157866
TH02,2,CTREE,0.01302528942653
TH02,2,RF,0.0161362177416182
TH02,2,LGBM,0.0144711446536339
TH02,2,RE_boosting,0.0145747692439669
TH02,2,RE_RF,0.0151779616999189
TH02,2,RE_bag,0.0158909536634884
TH02,2,SRE_RF,0.0145818767665159
TH02,2,SRE_bag,0.0138022698113454
TH02,2,SRE_boosting,0.013113633204678
TH02,2,SRE_PLTR,0.0140176464553619
TH02,2,PLTR,0.0145479204401237
TH02,3,LRR,0.0210988881343846
TH02,3,GAM,0.014281361882569
TH02,3,LDA,0.0196531162277932
TH02,3,CTREE,0.0159521200229473
TH02,3,RF,0.0172189986789017
TH02,3,LGBM,0.0149699539024379
