dataset,nr_fold,algorithm,metric
TH02,4,RE_boosting,0.557861205598617
TH02,4,RE_RF,0.60439552779791506
TH02,4,RE_bag,0.598993475715162
TH02,4,SRE_RF,0.550402888529527
TH02,4,SRE_bag,0.588203312329226
TH02,4,SRE_boosting,0.497881001505604
TH02,4,SRE_PLTR,0.576039982155802
TH02,4,PLTR,0.592971058941616
TH02,5,LRR,0.589231177798433
TH02,5,GAM,0.564905059089098
TH02,5,LDA,0.562329039968132
TH02,5,CTREE,0.593978223343513
TH02,5,RF,0.598572566724207
TH02,5,LGBM,0.58514805470721
TH02,5,RE_boosting,0.594715177267295
